# LAMMPS data file written by OVITO Basic 3.12.2

103363 atoms
4 atom types

-40.1340021241 243.1674348179 xlo xhi
-6.8836823031 390.2873458122 ylo yhi
-40.1340021241 150.0 zlo zhi

Atoms  # atomic

257355 3 57.9069 25.68 49.779
257352 3 57.846 22.9014 49.7803
257356 3 55.5296 27.1412 49.819
257253 3 53.1674 27.153 49.334
257252 3 55.5175 25.7405 49.6745
257153 3 53.1118 25.7897 49.3084
257354 3 56.6899 25.0189 49.7249
257250 3 56.6784 23.6298 49.7509
257152 3 51.9677 25.1647 48.8497
257251 3 54.3038 25.0602 49.502
257056 3 52.0084 23.8024 48.6811
257151 3 54.3068 23.7081 49.3143
257150 3 53.1454 23.0569 48.9184
257249 3 55.4821 22.9753 49.4693
257248 3 57.8505 21.518 49.7294
257054 3 53.0812 21.6695 48.7247
257149 3 55.4598 21.5612 49.3419
257464 3 59.1635 27.7341 50.0524
257690 3 64.0393 27.6162 50.165
257575 3 61.5735 27.7285 50.1283
257808 3 65.2121 26.866 50.3003
257688 3 65.1458 25.4554 50.4575
257685 3 65.0895 22.7341 50.4221
257689 3 62.7592 26.9919 50.2635
257574 3 60.3689 27.0178 49.9854
257573 3 62.7202 25.6196 50.4333
257462 3 60.3352 25.6707 49.9462
257461 3 59.1179 24.9565 49.777
257687 3 63.883 24.8558 50.4019
257572 3 61.4969 24.9705 50.157
257571 3 63.8613 23.4233 50.3126
257353 3 59.059 23.5432 49.8634
257460 3 61.4524 23.541 50.1658
257570 3 62.6166 22.7739 50.2533
257459 3 60.2301 22.8804 50.0749
257351 3 60.2187 21.4872 50.0607
257809 3 66.4225 27.5924 50.4815
258059 3 71.2911 27.4936 50.5657
257932 3 68.8997 27.4964 50.2273
258189 3 72.4582 26.7737 50.5271
258057 3 72.4202 25.3392 50.46
258054 3 72.3402 22.5451 50.3984
258058 3 70.07 26.8197 50.3988
257931 3 67.6326 26.871 50.397
257930 3 69.9738 25.4188 50.4328
257807 3 67.549 25.449 50.4708
258056 3 71.2086 24.6556 50.3214
257929 3 68.7711 24.7504 50.4146
257806 3 66.3786 24.7872 50.3852
257686 3 66.3284 23.3564 50.4668
257928 3 71.1264 23.284 50.3785
257805 3 68.7281 23.3939 50.376
257927 3 69.915 22.6139 50.3707
257804 3 67.5425 22.6946 50.4128
258606 3 79.683 26.6373 50.8953
258462 3 79.6537 25.2596 50.9014
258459 3 79.6066 22.4747 51.3289
258325 3 76.1348 27.4064 50.3739
258190 3 73.7049 27.4446 50.5272
258464 3 78.5055 27.3707 50.6596
258463 3 77.3038 26.6899 50.5399
258324 3 74.8813 26.7452 50.4559
258188 3 74.8471 25.3745 50.5719
258323 3 77.268 25.2444 50.6624
258187 3 73.6484 24.6264 50.5287
258461 3 78.4491 24.5496 50.8373
258322 3 76.0319 24.6005 50.7037
258055 3 73.5659 23.2505 50.586
258186 3 75.9842 23.184 50.8153
258321 3 78.4433 23.168 51.0876
258185 3 74.7613 22.512 50.8192
258320 3 77.2139 22.4702 50.9058
258607 3 80.9025 27.3234 51.1249
258753 3 82.1238 26.6331 51.3997
258604 3 80.8215 24.543 51.3428
256039 3 1.39528 34.6361 48.5388
256019 3 1.44289 33.2834 48.2401
256016 3 1.34483 30.5126 47.7794
