LAMMPS data file via write_data, version 7 Feb 2024, timestep = 50000, units = metal

19576 atoms
1 atom types

-66.74 172.52 xlo xhi
-20 201.796 ylo yhi
-5 42.996 zlo zhi

Masses

1 12.011

Atoms # atomic

304 1 -25.83 57.5214 15 0 0 0
306 1 -27.06 59.6518 15 0 0 0
214 1 -24.6 53.9707 15 0 0 0
301 1 -22.14 53.9707 15 0 0 0
302 1 -24.6 55.391 15 0 0 0
303 1 -23.37 56.1011 15 0 0 0
305 1 -24.6 58.2315 15 0 0 0
392 1 -19.68 53.9707 15 0 0 0
393 1 -22.14 55.391 15 0 0 0
394 1 -20.91 56.1011 15 0 0 0
395 1 -23.37 57.5214 15 0 0 0
396 1 -22.14 58.2315 15 0 0 0
397 1 -24.6 59.6518 15 0 0 0
488 1 -19.68 55.391 15 0 0 0
490 1 -20.91 57.5214 15 0 0 0
491 1 -19.68 58.2315 15 0 0 0
492 1 -22.14 59.6518 15 0 0 0
591 1 -19.68 59.6518 15 0 0 0
58 1 -33.21 60.362 15 0 0 0
59 1 -35.67 61.7823 15 0 0 0
60 1 -34.44 62.4924 15 0 0 0
61 1 -36.9 63.9127 15 0 0 0
62 1 -35.67 64.6228 15 0 0 0
63 1 -38.13 66.0431 15 0 0 0
138 1 -33.21 61.7823 15 0 0 0
140 1 -34.44 63.9127 15 0 0 0
141 1 -33.21 64.6228 15 0 0 0
142 1 -35.67 66.0431 15 0 0 0
225 1 -33.21 66.0431 15 0 0 0
137 1 -30.75 60.362 15 0 0 0
139 1 -31.98 62.4924 15 0 0 0
220 1 -28.29 60.362 15 0 0 0
221 1 -30.75 61.7823 15 0 0 0
222 1 -29.52 62.4924 15 0 0 0
223 1 -31.98 63.9127 15 0 0 0
224 1 -30.75 64.6228 15 0 0 0
307 1 -25.83 60.362 15 0 0 0
308 1 -28.29 61.7823 15 0 0 0
309 1 -27.06 62.4924 15 0 0 0
310 1 -29.52 63.9127 15 0 0 0
311 1 -28.29 64.6228 15 0 0 0
312 1 -30.75 66.0431 15 0 0 0
399 1 -25.83 61.7823 15 0 0 0
401 1 -27.06 63.9127 15 0 0 0
402 1 -25.83 64.6228 15 0 0 0
403 1 -28.29 66.0431 15 0 0 0
498 1 -25.83 66.0431 15 0 0 0
398 1 -23.37 60.362 15 0 0 0
400 1 -24.6 62.4924 15 0 0 0
493 1 -20.91 60.362 15 0 0 0
494 1 -23.37 61.7823 15 0 0 0
495 1 -22.14 62.4924 15 0 0 0
496 1 -24.6 63.9127 15 0 0 0
497 1 -23.37 64.6228 15 0 0 0
593 1 -20.91 61.7823 15 0 0 0
594 1 -19.68 62.4924 15 0 0 0
595 1 -22.14 63.9127 15 0 0 0
596 1 -20.91 64.6228 15 0 0 0
597 1 -23.37 66.0431 15 0 0 0
698 1 -19.68 63.9127 15 0 0 0
700 1 -20.91 66.0431 15 0 0 0
67 1 -40.59 70.3039 15 0 0 0
64 1 -36.9 66.7532 15 0 0 0
